"cat_code","age","Female","Male","Diff","ucd"
"F10","55-64",0.967223354810785,2.3964726562093,1.42924930139852,"Alcohol related disorders"
"F10","65-74",0.618254018503845,2.14423443190495,1.52598041340111,"Alcohol related disorders"
"F10","75-84",0.265363284827579,1.77619249245077,1.51082920762319,"Alcohol related disorders"
"F10","85+",0.244584085416594,1.52258530594673,1.27800122053014,"Alcohol related disorders"
"F17","45-54",-2.09967833338024,-1.36226576119738,0.737412572182863,"Nicotine dependence"
"F17","55-64",-1.34513977494012,-0.552201401963061,0.792938372977054,"Nicotine dependence"
"F17","65-74",-0.705551810369534,-0.115001824145748,0.590549986223787,"Nicotine dependence"
"F17","75-84",-0.238944624990247,0.254436037919705,0.493380662909952,"Nicotine dependence"
"F17","85+",-0.116071109962456,0.619243548413382,0.735314658375838,"Nicotine dependence"
"F20","45-54",-2.77487171032359,-2.10116657595223,0.673705134371363,"Schizophrenia"
"F20","55-64",-1.91426842546056,-1.45317941181389,0.461089013646675,"Schizophrenia"
"F20","65-74",-0.970603186230234,-0.778683702029936,0.191919484200299,"Schizophrenia"
"F20","75-84",-0.116788592011405,-0.353016421535357,-0.236227829523953,"Schizophrenia"
"F20","85+",0.571892793535633,0.0676365400887653,-0.504256253446868,"Schizophrenia"
"F32","45-54",-3.05193421394791,-3.12406704288464,-0.0721328289367293,"Major depressive disorder, single episode"
"F32","55-64",-2.29738123953489,-2.32864814916779,-0.0312669096329015,"Major depressive disorder, single episode"
"F32","65-74",-1.22059573725322,-1.38154403591778,-0.160948298664556,"Major depressive disorder, single episode"
"F32","75-84",0.358931044777965,0.0435525502638364,-0.315378494514129,"Major depressive disorder, single episode"
"F32","85+",1.78957959293144,1.57284133270035,-0.216738260231088,"Major depressive disorder, single episode"
"G00","45-54",-2.26475808373969,-1.78578190095111,0.478976182788579,"Bacterial meningitis, not elsewhere classified"
"G00","55-64",-1.87874071026816,-1.68062140388831,0.198119306379846,"Bacterial meningitis, not elsewhere classified"
"G00","65-74",-1.79317497746205,-1.56891428717171,0.224260690290334,"Bacterial meningitis, not elsewhere classified"
"G00","75-84",-1.3899498477193,-1.31312780204334,0.0768220456759661,"Bacterial meningitis, not elsewhere classified"
"G00","85+",-1.12435404624675,-0.839810166988937,0.284543879257816,"Bacterial meningitis, not elsewhere classified"
"G03","45-54",-2.5354905978777,-2.20361830086183,0.331872297015875,"Meningitis due to other and unspecified causes"
"G03","55-64",-2.17753725805848,-1.84223576525566,0.33530149280282,"Meningitis due to other and unspecified causes"
"G03","65-74",-1.74293610294842,-1.44464474228572,0.298291360662695,"Meningitis due to other and unspecified causes"
"G03","75-84",-1.10655568382817,-0.722890584540819,0.38366509928735,"Meningitis due to other and unspecified causes"
"G03","85+",-0.73658851523799,-0.419776643052482,0.316811872185508,"Meningitis due to other and unspecified causes"
"G04","45-54",-2.68312659668377,-2.51793123931433,0.165195357369436,"Encephalitis, myelitis and encephalomyelitis"
"G04","55-64",-2.17989297175094,-1.90761852451851,0.272274447232428,"Encephalitis, myelitis and encephalomyelitis"
"G04","65-74",-1.43159405475446,-1.13563990036512,0.29595415438934,"Encephalitis, myelitis and encephalomyelitis"
"G04","75-84",-0.814738526228585,-0.465379389722402,0.349359136506183,"Encephalitis, myelitis and encephalomyelitis"
"G04","85+",-0.622475208470569,-0.238833446228649,0.38364176224192,"Encephalitis, myelitis and encephalomyelitis"
"G06","45-54",-2.82597772125709,-2.03417320525642,0.791804516000675,"Intracranial and intraspinal abscess and granuloma"
"G06","55-64",-2.09622838398625,-1.43616806598735,0.660060317998897,"Intracranial and intraspinal abscess and granuloma"
"G06","65-74",-1.61163436565117,-1.03408408175096,0.577550283900206,"Intracranial and intraspinal abscess and granuloma"
"G06","75-84",-1.05103560744254,-0.513831773108348,0.53720383433419,"Intracranial and intraspinal abscess and granuloma"
"G06","85+",-0.98125320260608,-0.281093255518531,0.700159947087549,"Intracranial and intraspinal abscess and granuloma"
"G10","45-54",-0.726146223874205,-0.70323605840554,0.0229101654686652,"Huntington's disease"
"G10","55-64",-0.379133246111758,-0.318462118503663,0.060671127608095,"Huntington's disease"
"G10","65-74",-0.172095490012462,-0.212341431333562,-0.0402459413210997,"Huntington's disease"
"G10","75-84",-0.166605977637367,-0.242235838408192,-0.075629860770825,"Huntington's disease"
"G10","85+",-0.522275043372052,-0.542738354187317,-0.0204633108152649,"Huntington's disease"
"G12","45-54",0.0408139967536292,0.652875752071986,0.612061755318357,"Spinal muscular atrophy and related syndromes"
"G12","55-64",1.21728691661916,1.56945489212233,0.352167975503178,"Spinal muscular atrophy and related syndromes"
"G12","65-74",2.05007259687206,2.33057935957903,0.280506762706962,"Spinal muscular atrophy and related syndromes"
"G12","75-84",2.3844116972627,2.70464680974912,0.320235112486428,"Spinal muscular atrophy and related syndromes"
"G12","85+",1.88684504160952,2.40734135115547,0.520496309545951,"Spinal muscular atrophy and related syndromes"
"G20","45-54",-2.37774494713258,-1.71970767436711,0.658037272765469,"Parkinson's disease"
"G20","55-64",-0.094279478076191,0.620732161856486,0.715011639932677,"Parkinson's disease"
"G20","65-74",2.10464934135317,2.92492435022461,0.820275008871438,"Parkinson's disease"
"G20","75-84",3.88070227719242,4.71149538152012,0.830793104327701,"Parkinson's disease"
"G20","85+",4.78471854463488,5.61118670949748,0.826468164862608,"Parkinson's disease"
"G30","45-54",-1.44720219255123,-1.63163122112386,-0.184429028572629,"Alzheimer's disease"
"G30","55-64",0.904048860057799,0.730473087976787,-0.173575772081012,"Alzheimer's disease"
"G30","65-74",3.09671622690796,2.95847022275146,-0.138246004156498,"Alzheimer's disease"
"G30","75-84",5.2783343200748,5.07914856178766,-0.199185758287136,"Alzheimer's disease"
"G30","85+",6.99086429529284,6.64394348969088,-0.346920805601962,"Alzheimer's disease"
"G31","45-54",-1.57482117881,-1.28898869893775,0.285832479872249,"Other degenerative diseases of nervous system, not elsewhere classified"
"G31","55-64",0.0375657589492469,0.28874768366629,0.251181924717044,"Other degenerative diseases of nervous system, not elsewhere classified"
"G31","65-74",1.35436330895995,1.73101158032066,0.376648271360718,"Other degenerative diseases of nervous system, not elsewhere classified"
"G31","75-84",2.71755146738673,3.03022686478807,0.312675397401331,"Other degenerative diseases of nervous system, not elsewhere classified"
"G31","85+",4.36304336350574,4.31711027352755,-0.0459330899781838,"Other degenerative diseases of nervous system, not elsewhere classified"
"G35","45-54",0.694859758280087,0.13982198112228,-0.555037777157807,"Multiple sclerosis"
"G35","55-64",1.3267120942679,0.804028802764547,-0.522683291503355,"Multiple sclerosis"
"G35","65-74",1.62259178776362,1.10635573193835,-0.516236055825269,"Multiple sclerosis"
"G35","75-84",1.5850306930236,1.10997056037279,-0.475060132650817,"Multiple sclerosis"
"G35","85+",1.27904683781595,0.836521980275194,-0.442524857540757,"Multiple sclerosis"
"G40","45-54",-1.05567017874699,-0.585915878577832,0.469754300169155,"Epilepsy and recurrent seizures"
"G40","55-64",-1.02771010945127,-0.632493020652195,0.395217088799076,"Epilepsy and recurrent seizures"
"G40","65-74",-1.02776160007018,-0.806629632420495,0.221131967649688,"Epilepsy and recurrent seizures"
"G40","75-84",-0.627158011389921,-0.47215907670778,0.154998934682141,"Epilepsy and recurrent seizures"
"G40","85+",-0.0284444619265289,0.107442790489185,0.135887252415714,"Epilepsy and recurrent seizures"
"G41","45-54",-1.65513187522961,-1.4108323367689,0.244299538460709,"Status epilepticus"
"G41","55-64",-1.0005125491896,-0.951216475305743,0.0492960738838529,"Status epilepticus"
"G41","65-74",-0.408052262639049,-0.555540150715726,-0.147487888076677,"Status epilepticus"
"G41","75-84",0.119275914310266,-0.0994233246188637,-0.21869923892913,"Status epilepticus"
"G41","85+",0.41116273425464,0.3138618988622,-0.0973008353924398,"Status epilepticus"
"G47","45-54",-1.53284229747133,-0.966387305299131,0.566454992172204,"Sleep disorders"
"G47","55-64",-0.879752722244561,-0.475572255951121,0.40418046629344,"Sleep disorders"
"G47","65-74",-0.379165216495611,-0.0198298836338575,0.359335332861754,"Sleep disorders"
"G47","75-84",-0.0147189061436672,0.317534377757018,0.332253283900685,"Sleep disorders"
"G47","85+",0.128987124057149,0.617780490361622,0.488793366304473,"Sleep disorders"
"G61","45-54",-2.8758921126388,-2.91350227377729,-0.0376101611384914,"Inflammatory polyneuropathy"
"G61","55-64",-2.20617883402187,-1.91148700129643,0.294691832725432,"Inflammatory polyneuropathy"
"G61","65-74",-1.49558894989332,-0.853246047534905,0.642342902358418,"Inflammatory polyneuropathy"
"G61","75-84",-0.715310289815343,-0.0367609766395204,0.678549313175822,"Inflammatory polyneuropathy"
"G61","85+",-0.464131650383275,0.364162637336999,0.828294287720274,"Inflammatory polyneuropathy"
"G70","45-54",-2.65117499687716,-2.58550466414705,0.0656703327301091,"Myasthenia gravis and other myoneural disorders"
"G70","55-64",-1.68715446647609,-1.51771793295146,0.169436533524634,"Myasthenia gravis and other myoneural disorders"
"G70","65-74",-0.561714589670549,-0.150600114817052,0.411114474853497,"Myasthenia gravis and other myoneural disorders"
"G70","75-84",0.617262715219472,1.21373584459371,0.596473129374241,"Myasthenia gravis and other myoneural disorders"
"G70","85+",1.34216597729081,2.02937435768778,0.687208380396977,"Myasthenia gravis and other myoneural disorders"
"G71","45-54",-1.0486793654017,-0.591280034208943,0.457399331192755,"Primary disorders of muscles"
"G71","55-64",-0.674767905942222,-0.342790337288636,0.331977568653586,"Primary disorders of muscles"
"G71","65-74",-0.590842862593573,-0.296208948931348,0.294633913662225,"Primary disorders of muscles"
"G71","75-84",-0.369277073846601,0.0180472598554746,0.387324333702076,"Primary disorders of muscles"
"G71","85+",-0.374160918809808,0.129156550712969,0.503317469522777,"Primary disorders of muscles"
"G80","45-54",-0.983705536870878,-0.718624564450891,0.265080972419987,"Cerebral palsy"
"G80","55-64",-0.711019210167646,-0.454134718910821,0.256884491256825,"Cerebral palsy"
"G80","65-74",-0.561714589670549,-0.217943686882232,0.343770902788317,"Cerebral palsy"
"G80","75-84",-0.477087970539379,-0.169286838762024,0.307801131777355,"Cerebral palsy"
"G80","85+",-0.683099830287004,-0.355754784287551,0.327345045999453,"Cerebral palsy"
"G82","45-54",-1.95960138076465,-0.780160080328692,1.17944130043596,"Paraplegia (paraparesis) and quadriplegia (quadriparesis)"
"G82","55-64",-1.44290947637782,-0.278680854480864,1.16422862189695,"Paraplegia (paraparesis) and quadriplegia (quadriparesis)"
"G82","65-74",-0.865242670572408,0.0937456441477604,0.958988314720168,"Paraplegia (paraparesis) and quadriplegia (quadriparesis)"
"G82","75-84",-0.404242536254143,0.39933351226648,0.803576048520624,"Paraplegia (paraparesis) and quadriplegia (quadriparesis)"
"G82","85+",-0.0176771977419133,0.635197476355624,0.652874674097537,"Paraplegia (paraparesis) and quadriplegia (quadriparesis)"
"G91","45-54",-2.4093393125508,-2.20154576125985,0.207793551290948,"Hydrocephalus"
"G91","55-64",-1.78232056444168,-1.43256012461115,0.349760439830532,"Hydrocephalus"
"G91","65-74",-0.893413547539104,-0.533732432904327,0.359681114634777,"Hydrocephalus"
"G91","75-84",0.23741924541281,0.752016434935675,0.514597189522865,"Hydrocephalus"
"G91","85+",0.812259115449389,1.48393315151245,0.671674036063066,"Hydrocephalus"
"G93","45-54",0.780781337697946,0.951349509451938,0.170568171753992,"Other disorders of brain"
"G93","55-64",1.41093670422718,1.65421699718623,0.243280292959053,"Other disorders of brain"
"G93","65-74",1.93316720517427,2.19067023772262,0.257503032548347,"Other disorders of brain"
"G93","75-84",2.41415572201693,2.73648773902428,0.322332017007352,"Other disorders of brain"
"G93","85+",2.9180577672337,3.217592007157,0.2995342399233,"Other disorders of brain"
"I05","45-54",-1.19504954125393,-1.54960884934657,-0.354559308092638,"Rheumatic mitral valve diseases"
"I05","55-64",-0.367899349158917,-0.748457322857868,-0.38055797369895,"Rheumatic mitral valve diseases"
"I05","65-74",0.585156089689957,0.0729635163184999,-0.512192573371457,"Rheumatic mitral valve diseases"
"I05","75-84",1.51618936842956,0.989141783770304,-0.52704758465926,"Rheumatic mitral valve diseases"
"I05","85+",2.10001274849016,1.61961739749808,-0.480395350992084,"Rheumatic mitral valve diseases"
"I08","45-54",-2.56678760459962,-2.41541567578873,0.151371928810882,"Multiple valve diseases"
"I08","55-64",-1.52521207201879,-1.58951585536602,-0.0643037833472286,"Multiple valve diseases"
"I08","65-74",-0.393504435514464,-0.646137046067952,-0.252632610553488,"Multiple valve diseases"
"I08","75-84",0.753418781266766,0.532366772875721,-0.221052008391045,"Multiple valve diseases"
"I08","85+",1.94266266817335,1.72077554718483,-0.221887120988526,"Multiple valve diseases"
"I09","45-54",-2.63557405643468,-3.172076262071,-0.536502205636321,"Other rheumatic heart diseases"
"I09","55-64",-1.58713962561564,-2.22005756169557,-0.632917936079928,"Other rheumatic heart diseases"
"I09","65-74",-0.601454918320063,-1.39603704322035,-0.794582124900284,"Other rheumatic heart diseases"
"I09","75-84",0.325190820090439,-0.426938606414973,-0.752129426505412,"Other rheumatic heart diseases"
"I09","85+",0.885407574795093,0.175785043866003,-0.70962253092909,"Other rheumatic heart diseases"
"I10","45-54",0.303964553565795,0.943712495155857,0.639747941590062,"Essential (primary) hypertension"
"I10","55-64",1.27494949641491,1.89724053825266,0.622291041837749,"Essential (primary) hypertension"
"I10","65-74",2.19979106882371,2.52734456599308,0.327553497169374,"Essential (primary) hypertension"
"I10","75-84",3.43017396429651,3.36182148675454,-0.0683524775419708,"Essential (primary) hypertension"
"I10","85+",5.03621247160208,4.6114711917235,-0.42474127987858,"Essential (primary) hypertension"
"I11","45-54",1.70827157208125,2.48382001130287,0.775548439221623,"Hypertensive heart disease"
"I11","55-64",2.30616959888209,3.07112358455195,0.764953985669859,"Hypertensive heart disease"
"I11","65-74",2.85373481469881,3.36926693080568,0.515532116106871,"Hypertensive heart disease"
"I11","75-84",3.88387690295057,3.98147605334352,0.0975991503929534,"Hypertensive heart disease"
"I11","85+",5.47258727244832,5.19966556471228,-0.272921707736044,"Hypertensive heart disease"
"I12","45-54",-0.187991055555672,0.291608357958165,0.479599413513836,"Hypertensive chronic kidney disease"
"I12","55-64",0.755443132662901,1.08376065872736,0.328317526064456,"Hypertensive chronic kidney disease"
"I12","65-74",1.83922085919364,1.98525551614288,0.146034656949231,"Hypertensive chronic kidney disease"
"I12","75-84",3.01117803213962,3.14268566264231,0.131507630502686,"Hypertensive chronic kidney disease"
"I12","85+",4.26562312087464,4.44979007026437,0.184166949389731,"Hypertensive chronic kidney disease"
"I13","45-54",-1.10134021558017,-0.405654054746887,0.695686160833287,"Hypertensive heart and chronic kidney disease"
"I13","55-64",-0.173199659459914,0.329346381467221,0.502546040927135,"Hypertensive heart and chronic kidney disease"
"I13","65-74",0.795803301520272,1.08444987827273,0.288646576752457,"Hypertensive heart and chronic kidney disease"
"I13","75-84",2.00133713709264,2.17444984267144,0.173112705578801,"Hypertensive heart and chronic kidney disease"
"I13","85+",3.49072638481092,3.60969876486653,0.118972380055606,"Hypertensive heart and chronic kidney disease"
"I21","45-54",2.35910383956563,3.46850648994313,1.10940265037749,"Acute myocardial infarction"
"I21","55-64",3.39535906174062,4.36987736074189,0.974518299001274,"Acute myocardial infarction"
"I21","65-74",4.38179602136425,5.09517372898628,0.71337770762203,"Acute myocardial infarction"
"I21","75-84",5.46136702279077,5.91660353194163,0.455236509150858,"Acute myocardial infarction"
"I21","85+",6.59095373108695,6.79439932791638,0.203445596829428,"Acute myocardial infarction"
"I24","45-54",-0.889204964451215,0.0690635322316988,0.958268496682914,"Other acute ischemic heart diseases"
"I24","55-64",0.00705889572955878,0.918529263078379,0.91147036734882,"Other acute ischemic heart diseases"
"I24","65-74",0.798437886340909,1.45114017960077,0.652702293259863,"Other acute ischemic heart diseases"
"I24","75-84",1.7682463415943,2.12380610985268,0.355559768258387,"Other acute ischemic heart diseases"
"I24","85+",3.05370135546241,3.08072992399328,0.0270285685308735,"Other acute ischemic heart diseases"
"I25","45-54",2.69919166752395,3.89370508170545,1.19451341418149,"Chronic ischemic heart disease"
"I25","55-64",3.77469716408722,4.82773494584639,1.05303778175917,"Chronic ischemic heart disease"
"I25","65-74",4.82030354198947,5.63234070760951,0.812037165620042,"Chronic ischemic heart disease"
"I25","75-84",6.06845343029178,6.62918286699145,0.560729436699662,"Chronic ischemic heart disease"
"I25","85+",7.49876047520145,7.74595819862799,0.247197723426545,"Chronic ischemic heart disease"
"I26","45-54",0.714167071497917,0.790037128747327,0.0758700572494095,"Pulmonary embolism"
"I26","55-64",1.20569580558113,1.39463273166348,0.188936926082346,"Pulmonary embolism"
"I26","65-74",1.88315533856734,1.98674361165558,0.103588273088236,"Pulmonary embolism"
"I26","75-84",2.67179911351299,2.67801537937193,0.00621626585894397,"Pulmonary embolism"
"I26","85+",3.41553240172738,3.33622064753151,-0.079311754195865,"Pulmonary embolism"
"I27","45-54",0.191977689081611,-0.219616615443735,-0.411594304525346,"Other pulmonary heart diseases"
"I27","55-64",0.949326471751652,0.580660809748127,-0.368665662003525,"Other pulmonary heart diseases"
"I27","65-74",1.80922521269562,1.49676484952911,-0.31246036316651,"Other pulmonary heart diseases"
"I27","75-84",2.66834094542429,2.37448902564023,-0.293851919784056,"Other pulmonary heart diseases"
"I27","85+",3.62843308621063,3.34180779239985,-0.286625293810787,"Other pulmonary heart diseases"
"I31","45-54",-2.31066778504377,-1.77626449396422,0.534403291079547,"Other diseases of pericardium"
"I31","55-64",-1.53135837286749,-1.11881022538945,0.412548147478031,"Other diseases of pericardium"
"I31","65-74",-0.870813715621863,-0.519200628425082,0.351613087196781,"Other diseases of pericardium"
"I31","75-84",-0.0518651347043277,0.124656994913733,0.17652212961806,"Other diseases of pericardium"
"I31","85+",0.624669767720576,0.642365965834236,0.0176961981136603,"Other diseases of pericardium"
"I33","45-54",-1.29278200726485,-0.57323936452137,0.719542642743482,"Acute and subacute endocarditis"
"I33","55-64",-0.736309178120753,-0.159930639757895,0.576378538362858,"Acute and subacute endocarditis"
"I33","65-74",-0.0654857549542043,0.28453257099302,0.350018325947224,"Acute and subacute endocarditis"
"I33","75-84",0.522215312975456,1.00727861613134,0.485063303155889,"Acute and subacute endocarditis"
"I33","85+",0.739003983529598,1.38226040893381,0.643256425404216,"Acute and subacute endocarditis"
"I34","45-54",-1.33910956345998,-1.34015075111761,-0.0010411876576375,"Nonrheumatic mitral valve disorders"
"I34","55-64",-0.658667843813888,-0.607984601623464,0.0506832421904241,"Nonrheumatic mitral valve disorders"
"I34","65-74",0.452802590013376,0.329398045153679,-0.123404544859697,"Nonrheumatic mitral valve disorders"
"I34","75-84",1.76501969294525,1.57496305303047,-0.190056639914781,"Nonrheumatic mitral valve disorders"
"I34","85+",3.04660161834719,2.85549513793283,-0.191106480414353,"Nonrheumatic mitral valve disorders"
"I35","45-54",-1.06142651059956,-0.220187391714939,0.841239118884624,"Nonrheumatic aortic valve disorders"
"I35","55-64",0.113451444186484,0.762661648130096,0.649210203943612,"Nonrheumatic aortic valve disorders"
"I35","65-74",1.56723293582274,1.94091374549198,0.373680809669235,"Nonrheumatic aortic valve disorders"
"I35","75-84",3.251120705976,3.460093302349,0.208972596373004,"Nonrheumatic aortic valve disorders"
"I35","85+",5.06283708412323,5.13781694450499,0.0749798603817577,"Nonrheumatic aortic valve disorders"
"I38","45-54",-0.609791322705172,-0.174705986512775,0.435085336192397,"Endocarditis, valve unspecified"
"I38","55-64",0.112975253701295,0.470424979727126,0.357449726025831,"Endocarditis, valve unspecified"
"I38","65-74",1.13059078724951,1.21927873339562,0.0886879461461101,"Endocarditis, valve unspecified"
"I38","75-84",2.33536055628084,2.32512225812237,-0.010238298158463,"Endocarditis, valve unspecified"
"I38","85+",3.66418303392036,3.56637204393574,-0.0978109899846231,"Endocarditis, valve unspecified"
"I42","45-54",1.15520792901099,2.05228864776273,0.897080718751744,"Cardiomyopathy"
"I42","55-64",1.74599572331243,2.58905452863556,0.843058805323133,"Cardiomyopathy"
"I42","65-74",2.51142797980204,3.2591911854949,0.747763205692864,"Cardiomyopathy"
"I42","75-84",3.48117041728148,4.13111816232358,0.649947745042101,"Cardiomyopathy"
"I42","85+",4.55788907119849,5.03838355477334,0.480494483574853,"Cardiomyopathy"
"I45","45-54",-1.88089208743499,-1.62812449631465,0.252767591120344,"Other conduction disorders"
"I45","55-64",-1.08996609101798,-0.742418657164701,0.347547433853278,"Other conduction disorders"
"I45","65-74",-0.371224165122798,-0.0593086946076451,0.311915470515153,"Other conduction disorders"
"I45","75-84",0.288904644305802,0.622363226708804,0.333458582403002,"Other conduction disorders"
"I45","85+",1.15695364830001,1.50042207471096,0.343468426410952,"Other conduction disorders"
"I46","45-54",0.653936222642515,1.32603190079965,0.672095678157138,"Cardiac arrest"
"I46","55-64",1.53551817593149,2.19747882947985,0.661960653548365,"Cardiac arrest"
"I46","65-74",2.35585291103411,2.87636207755072,0.520509166516612,"Cardiac arrest"
"I46","75-84",3.33214454286097,3.62736479347697,0.295220250615996,"Cardiac arrest"
"I46","85+",4.5210070120305,4.5398842850595,0.0188772730290019,"Cardiac arrest"
"I47","45-54",-2.4093393125508,-2.04828278677274,0.361056525778065,"Paroxysmal tachycardia"
"I47","55-64",-1.53382750992441,-1.04038826361365,0.493439246310755,"Paroxysmal tachycardia"
"I47","65-74",-0.742533516579969,-0.0850445165400164,0.657489000039952,"Paroxysmal tachycardia"
"I47","75-84",0.200232964759777,0.741966099082174,0.541733134322397,"Paroxysmal tachycardia"
"I47","85+",1.06292469865173,1.48331719830542,0.420392499653692,"Paroxysmal tachycardia"
"I48","45-54",-1.70148598460116,-0.836701346253968,0.864784638347192,"Atrial fibrillation and flutter"
"I48","55-64",0.075363153157464,0.694212791774455,0.618849638616991,"Atrial fibrillation and flutter"
"I48","65-74",1.78303131414777,2.09797902953932,0.314947715391541,"Atrial fibrillation and flutter"
"I48","75-84",3.54740466632935,3.55566768262727,0.00826301629791937,"Atrial fibrillation and flutter"
"I48","85+",5.23731895835274,5.09800810448051,-0.139310853872224,"Atrial fibrillation and flutter"
"I49","45-54",0.281275826729308,0.75168090667879,0.470405079949482,"Other cardiac arrhythmias"
"I49","55-64",0.963059009754564,1.57664638845145,0.613587378696886,"Other cardiac arrhythmias"
"I49","65-74",1.74591585390479,2.25438418069891,0.508468326794113,"Other cardiac arrhythmias"
"I49","75-84",2.76499057134347,3.04256943170588,0.277578860362417,"Other cardiac arrhythmias"
"I49","85+",4.01759358099143,4.06504523631229,0.0474516553208622,"Other cardiac arrhythmias"
"I50","45-54",0.722821387736988,1.26328393395634,0.540462546219348,"Heart failure"
"I50","55-64",1.95380080286685,2.45609472088391,0.502293918017054,"Heart failure"
"I50","65-74",3.23603766004733,3.63580726434957,0.399769604302246,"Heart failure"
"I50","75-84",4.73913764904135,4.97756468277312,0.238427033731773,"Heart failure"
"I50","85+",6.45613912428434,6.5074935861353,0.0513544618509609,"Heart failure"
"I51","45-54",0.527926502503227,1.25182099744599,0.723894494942764,"Complications and ill-defined descriptions of heart disease"
"I51","55-64",1.13549299878084,1.91005137192442,0.774558373143578,"Complications and ill-defined descriptions of heart disease"
"I51","65-74",1.89470866483659,2.52752497046039,0.632816305623793,"Complications and ill-defined descriptions of heart disease"
"I51","75-84",3.03649134249753,3.38563040488487,0.349139062387335,"Complications and ill-defined descriptions of heart disease"
"I51","85+",4.51437515492658,4.63596895825481,0.121593803328229,"Complications and ill-defined descriptions of heart disease"
"I60","45-54",1.10650863167627,0.722972898166781,-0.383535733509493,"Nontraumatic subarachnoid hemorrhage"
"I60","55-64",1.36099798790419,0.961617671787085,-0.399380316117105,"Nontraumatic subarachnoid hemorrhage"
"I60","65-74",1.66425663363204,1.19564335671567,-0.468613276916374,"Nontraumatic subarachnoid hemorrhage"
"I60","75-84",2.19763579011936,1.73154484221435,-0.466090947905008,"Nontraumatic subarachnoid hemorrhage"
"I60","85+",2.63061257740769,2.30737372942315,-0.323238847984543,"Nontraumatic subarachnoid hemorrhage"
"I61","45-54",1.0852209744837,1.50432109167534,0.419100117191637,"Nontraumatic intracerebral hemorrhage"
"I61","55-64",1.66598015210235,2.09100715148155,0.425026999379196,"Nontraumatic intracerebral hemorrhage"
"I61","65-74",2.53882096981317,2.78218900298246,0.243368033169282,"Nontraumatic intracerebral hemorrhage"
"I61","75-84",3.67704575135725,3.74704846337527,0.0700027120180264,"Nontraumatic intracerebral hemorrhage"
"I61","85+",4.36950679758603,4.35576380133329,-0.0137429962527342,"Nontraumatic intracerebral hemorrhage"
"I62","45-54",0.375976714816383,0.747025455191498,0.371048740375115,"Other and unspecified nontraumatic intracranial hemorrhage"
"I62","55-64",1.04096202533864,1.44505892672805,0.404096901389409,"Other and unspecified nontraumatic intracranial hemorrhage"
"I62","65-74",1.92864537969876,2.21945708604578,0.290811706347013,"Other and unspecified nontraumatic intracranial hemorrhage"
"I62","75-84",3.04412163259755,3.25443550980831,0.210313877210754,"Other and unspecified nontraumatic intracranial hemorrhage"
"I62","85+",3.80720298722806,4.07330706098107,0.266104073753008,"Other and unspecified nontraumatic intracranial hemorrhage"
"I63","45-54",-0.382491455558799,0.14538306794649,0.527874523505289,"Cerebral infarction"
"I63","55-64",0.5950514641813,1.13155778562248,0.536506321441177,"Cerebral infarction"
"I63","65-74",1.7642452080267,2.08879009177297,0.324544883746275,"Cerebral infarction"
"I63","75-84",3.11156985112099,3.18359262901202,0.0720227778910383,"Cerebral infarction"
"I63","85+",4.43977849055777,4.25682970813977,-0.182948782418001,"Cerebral infarction"
"I64","45-54",1.0512134277535,1.45674641159871,0.40553298384521,"Stroke, not specified as haemorrhage or infarction"
"I64","55-64",2.24413420796264,2.68525630520004,0.441122097237403,"Stroke, not specified as haemorrhage or infarction"
"I64","65-74",3.59230793061632,3.85601661825572,0.263708687639393,"Stroke, not specified as haemorrhage or infarction"
"I64","75-84",5.109079511259,5.12770804565168,0.0186285343926773,"Stroke, not specified as haemorrhage or infarction"
"I64","85+",6.4953999652985,6.2687890343032,-0.226610930995303,"Stroke, not specified as haemorrhage or infarction"
"I67","45-54",-0.712026198799893,-0.625367070964308,0.0866591278355853,"Other cerebrovascular diseases"
"I67","55-64",0.229937651596703,0.526130295525872,0.296192643929169,"Other cerebrovascular diseases"
"I67","65-74",1.52699690825785,1.75660539437884,0.229608486120993,"Other cerebrovascular diseases"
"I67","75-84",3.12423575290223,3.16707270282259,0.0428369499203658,"Other cerebrovascular diseases"
"I67","85+",4.81782881915571,4.63320015168667,-0.184628667469036,"Other cerebrovascular diseases"
"I69","45-54",-0.544207003158316,-0.340793420544847,0.20341358261347,"Sequelae of cerebrovascular disease"
"I69","55-64",0.676495903901404,1.10476963326534,0.428273729363935,"Sequelae of cerebrovascular disease"
"I69","65-74",2.07607252628035,2.431095757961,0.35502323168065,"Sequelae of cerebrovascular disease"
"I69","75-84",3.65146994732128,3.8001893444291,0.148719397107826,"Sequelae of cerebrovascular disease"
"I69","85+",5.12319535888788,5.02047421938422,-0.102721139503664,"Sequelae of cerebrovascular disease"
"I70","45-54",-1.51855634022386,-0.803416942492959,0.715139397730899,"Atherosclerosis"
"I70","55-64",-0.201823578612586,0.432663995495247,0.634487574107833,"Atherosclerosis"
"I70","65-74",1.18125471538807,1.58702404803432,0.405769332646244,"Atherosclerosis"
"I70","75-84",2.83289615946043,2.97923122090494,0.146335061444514,"Atherosclerosis"
"I70","85+",4.56967794263316,4.43657022068251,-0.13310772195064,"Atherosclerosis"
"I71","45-54",-0.261316506716435,0.911739477778104,1.17305598449454,"Aortic aneurysm and dissection"
"I71","55-64",0.689559183062531,1.7906281170983,1.10106893403577,"Aortic aneurysm and dissection"
"I71","65-74",1.97399822288865,2.78729383016919,0.813295607280541,"Aortic aneurysm and dissection"
